,l1,l2,mean_exp,std_exp,mean_bound,std_bound,mean_v2_mean,mean_v2_std
77,115.56130266189575,17.038489878177643,0.5968703627586365,0.2812833786010742,105122.0876461027,106894.94051104813,4619.82968542882,595.3050321534116
78,117.58308923244476,17.057612717151642,0.655727744102478,0.25559455156326294,91313.84226332404,91701.4454315191,5434.147620021358,784.2937499414874
79,118.21192455291748,16.898372441530228,0.6665955781936646,0.31377726793289185,106433.79826076471,107011.97755100367,5638.63840995733,701.3034546596195
80,116.74021804332733,17.584629356861115,0.7570216655731201,0.28907060623168945,112959.12840596313,113404.46874515299,6597.514515879468,828.1063132431393
81,116.17085671424866,17.204216584563255,0.7255963683128357,0.3271639943122864,88228.73203968776,89704.95852523611,5692.017149107944,696.4016449882354
82,116.77547109127045,16.92689573764801,0.7295852899551392,0.29293617606163025,94763.32070215714,95129.24063587877,6898.928183853401,693.2020347686678
83,117.88190948963165,17.036048769950867,0.6630907654762268,0.2997168004512787,93129.47311844706,93488.54236373279,5774.318112794646,732.4143078275566
84,116.32495629787445,17.37809109687805,0.7386346459388733,0.26699280738830566,77471.1523328079,78165.55010784866,6035.434712867315,504.820626159555
85,117.47109830379486,17.21114231646061,0.76589035987854,0.2897450923919678,110224.71623762218,111106.57547898774,6386.142447473331,1113.7884278461452
86,115.394440472126,16.676759362220764,0.7382814288139343,0.2706139385700226,84705.40710429764,85760.93650571934,5713.189854046165,848.2712033695155
87,117.55442249774933,16.85693396627903,0.6317805647850037,0.26611071825027466,88333.80738380042,89368.18417343352,5021.277098658086,622.521739885106
88,116.61716288328171,17.46186000108719,0.6604037284851074,0.2775217592716217,108782.82986954397,109637.86099121478,8182.205250881736,1446.6447399734077
89,116.43256688117981,17.37623617053032,0.7078316807746887,0.28665927052497864,90014.22338163196,91061.55030516715,6137.109630792448,976.0691256682609
90,115.56984966993332,17.2499940097332,0.6966181397438049,0.24772611260414124,95010.57045599156,95836.22885310902,6473.718883276855,862.2900226577403
91,114.07766461372375,16.902597337961197,0.6640849709510803,0.29458484053611755,76814.3489121771,77706.536589116,5878.464957141176,764.4211551768839
92,116.65115255117416,17.344469249248505,0.773245096206665,0.2815324664115906,114816.94082286325,116106.33570991982,5699.618779316676,1016.338172257553
93,116.79234963655472,17.45200727880001,0.7308226823806763,0.2721291780471802,93606.99370846432,94357.48671698019,6444.821835399753,1133.3169047281206
94,117.17122656106949,17.011733725667,0.6455395221710205,0.27319788932800293,109226.93729352942,109670.39152096049,6620.5290055650885,786.1421773304982
